"","device_id","n_distinct(app_id)"
"20752",7177996746774643712,16
"20753",7178640619120667648,34
"20754",7179230387187159040,20
"20755",7179798543464626176,9
"20756",7180704268982110208,76
"20757",7181049920633363456,50
"20758",7182090933919305728,24
"20759",7182346104143691776,36
"20760",7182757096050367488,46
"20761",7183388623068095488,69
"20762",7183389901120024576,21
"20763",7183587121524618240,25
"20764",7183899036013694976,37
"20765",7184619171639451648,52
"20766",7184884411961421824,30
"20767",7185092811523447808,39
"20768",7187262337663708160,86
"20769",7188561068522199040,26
"20770",7189510889436679168,9
"20771",7189883679990043648,27
"20772",7190861411587394560,55
"20773",7191768923560082432,22
"20774",7192134822333419520,9
"20775",7192625519693079552,46
"20776",7193378056748016640,55
"20777",7193635366562150400,36
"20778",7194152300231860224,54
"20779",7195945687443233792,15
"20780",7199598660953545728,18
"20781",7199689890587403264,46
"20782",7199820274699739136,24
"20783",7200007056500916224,28
"20784",7200869559155151872,35
"20785",7201631899279333376,40
"20786",7201763396926453760,15
"20787",7202724023876818944,12
"20788",7203446924606855168,70
"20789",7204056195159499776,39
"20790",7204474124399809536,26
"20791",7204701083846183936,34
"20792",7205067989350912000,37
"20793",7205093312787781632,67
"20794",7205190547682177024,19
"20795",7205296108735616000,14
"20796",7206596305810622464,41
"20797",7208727564378720256,59
"20798",7209115034363011072,19
"20799",7210448484637777920,49
"20800",7210452344296081408,16
"20801",7210591926111411200,40
"20802",7211307993983115264,18
"20803",7211537322556080128,35
"20804",7213128976320061440,8
"20805",7213159632120444928,36
"20806",7214162603558394880,47
"20807",7214552773926630400,89
"20808",7214657756920081408,60
"20809",7215007863182015488,24
"20810",7215207495115058176,92
"20811",7216551799191612416,37
"20812",7217577211316396032,20
"20813",7217910398487479296,78
"20814",7218984997763944448,36
"20815",7219455262010854400,64
"20816",7220323704670664704,37
"20817",7220555311291441152,55
"20818",7221008617862885376,3
"20819",7221458736378351616,58
"20820",7223107226582338560,42
"20821",7225268935372977152,27
"20822",7226873271269492736,18
"20823",7228078174830296064,27
"20824",7228940717197260800,15
"20825",7229285370083192832,102
"20826",7229793195948084224,21
"20827",7230688931222713344,31
"20828",7233439497750154240,50
"20829",7234017738605505536,26
"20830",7234205280673233920,18
"20831",7234339569357687808,47
"20832",7234649066281371648,34
"20833",7236393560264072192,30
"20834",7239080402151959552,40
"20835",7239924592379652096,10
"20836",7241138725608641536,35
"20837",7241309608241647616,47
"20838",7242696454460971008,30
"20839",7243585715730048000,29
"20840",7244294481123707904,20
"20841",7245111500987774976,18
"20842",7246819265417100288,68
"20843",7247494438969475072,52
"20844",7247668499837841408,59
"20845",7250216730235187200,25
"20846",7251708332110034944,55
"20847",7252216503716332544,13
"20848",7252235107539162112,12
"20849",7252261768770641920,24
"20850",7254031807171018752,25
"20851",7254481643692557312,37
"20852",7255101607069760512,22
"20853",7256431272780201984,24
"20854",7256622423963572224,42
"20855",7256792051854447616,27
"20856",7257443478065605632,63
"20857",7257872498700552192,45
"20858",7259905308486548480,34
"20859",7260487060914130944,47
"20860",7261482771295900672,37
"20861",7265202770588035072,32
"20862",7266897248857572352,16
"20863",7267790250692832256,54
"20864",7268845457094136832,42
"20865",7268955027664753664,25
"20866",7269844970464344064,14
"20867",7270184971423072256,27
"20868",7270217774667064320,55
"20869",7272290384315425792,7
"20870",7275913431900990464,27
"20871",7276057502686202880,20
"20872",7276613474548026368,29
"20873",7277725472308516864,100
"20874",7277878035955831808,16
"20875",7278220315715363840,9
"20876",7279443329524402176,36
"20877",7282162378550752256,46
"20878",7282362511738516480,57
"20879",7284387103545567232,27
"20880",7284455604264109056,41
"20881",7284502545140055040,44
"20882",7284631199498563584,21
"20883",7285000427259104256,39
"20884",7286737600296608768,25
"20885",7287643605844231168,47
"20886",7288461008310100992,86
"20887",7294851609945310208,40
"20888",7296624779450375168,18
"20889",7297737992548118528,36
"20890",7297824195001461760,34
"20891",7297909308198310912,61
"20892",7299498488354054144,47
"20893",7300074829977624576,22
"20894",7300436346961464320,53
"20895",7301702580583328768,24
"20896",7302081867140183040,52
"20897",7302922394824859648,42
"20898",7303629039341684736,33
"20899",7303802372391225344,29
"20900",7303885343449568256,24
"20901",7304643443487382528,44
"20902",7305657032245850112,44
"20903",7306272661126225920,24
"20904",7308005794810685440,30
"20905",7308259930676061184,131
"20906",7308603741554254848,34
"20907",7308814574632095744,40
"20908",7309695015476786176,37
"20909",7312141737425928192,31
"20910",7312591921591085056,40
"20911",7312899576072616960,41
"20912",7313212171795375104,31
"20913",7314859830539963392,18
"20914",7316034257345012736,111
"20915",7316508503162633216,58
"20916",7316907864492465152,49
"20917",7317548751096730624,45
"20918",7317737160092535808,23
"20919",7318459681381170176,32
"20920",7319346801134614528,27
"20921",7320306496880931840,33
"20922",7320319608624076800,20
"20923",7320808153120214016,133
"20924",7321248226775781376,48
"20925",7323587961560770560,86
"20926",7324312413354394624,81
"20927",7324335236611066880,21
"20928",7324640876199106560,45
"20929",7325535417051895808,44
"20930",7327676521797195776,30
"20931",7328582087089018880,40
"20932",7328687241566520320,46
"20933",7329020759737981952,28
"20934",7329741672075243520,45
"20935",7329991885099257856,61
"20936",7331927164017913856,86
"20937",7332217193859578880,24
"20938",7332542294959016960,12
"20939",7333290628702105600,39
"20940",7334764644619034624,70
"20941",7337679593877277696,32
"20942",7338115201874921472,32
"20943",7338250903875396608,64
"20944",7338449004804154368,26
"20945",7338855954524104704,17
"20946",7338867742911172608,23
"20947",7339099438037651456,43
"20948",7339560117077294080,56
"20949",7340065953659217920,45
"20950",7342734272003756032,35
"20951",7343543467754835968,20
"20952",7345944586031224832,29
"20953",7348137971731766272,34
"20954",7348310957808950272,61
"20955",7349927318206229504,20
"20956",7350250715564446720,24
"20957",7352062601098090496,108
"20958",7353572136329657344,137
"20959",7354228312812883968,49
"20960",7358058701857556480,37
"20961",7358678402058582016,89
"20962",7359243314043223040,27
"20963",7360474926880794624,74
"20964",7361164850692835328,15
"20965",7361649462926155776,17
"20966",7362732712040695808,24
"20967",7363475034240708608,33
"20968",7363537917297697792,37
"20969",7363946176854713344,75
"20970",7364523994019964928,28
"20971",7364970419200598016,85
"20972",7364997178586689536,24
"20973",7365015742106476544,27
"20974",7366582695809192960,83
"20975",7366745914244420608,26
"20976",7367262162443824128,48
"20977",7370827425283180544,28
"20978",7375639383654859776,40
"20979",7.37566098371e+18,42
"20980",7377290974686497792,38
"20981",7377944111496617984,21
"20982",7378659701693251584,31
"20983",7378978842691899392,6
"20984",7379719514577594368,19
"20985",7380196603165104128,24
"20986",7381111673372389376,35
"20987",7381120324345733120,42
"20988",7382241364620344320,47
"20989",7382485156385178624,28
"20990",7383851500236445696,50
"20991",7385111176100718592,31
"20992",7385811426264576000,16
"20993",7386373562536017920,40
"20994",7386419580828642304,60
"20995",7386709804325439488,24
"20996",7386772751259634688,56
"20997",7386985405867488256,61
"20998",7387171634426357760,46
"20999",7388029750669606912,37
"21000",7388595054991727616,31
"21001",7389162714483510272,31
"21002",7390161177241083904,79
"21003",7391195777755810816,129
"21004",7391239026100748288,43
"21005",7391517101719675904,22
"21006",7392558433313926144,34
"21007",7393416743486667776,37
"21008",7394018350117974016,50
"21009",7394510981491895296,40
"21010",7394522535595506688,34
"21011",7395814662869848064,21
"21012",7396490911867515904,89
"21013",7397915273696937984,8
"21014",7397916634266671104,59
"21015",7398634714088908800,35
"21016",7398868726617038848,35
"21017",7398937566582217728,40
"21018",7399674231439607808,63
"21019",7400394734727435264,32
"21020",7401050615361206272,25
"21021",7402256395611433984,22
"21022",7402573780044677120,22
"21023",7403695610410937344,9
"21024",7406529291775269888,16
"21025",7408169399552761856,89
"21026",7410285605670872064,35
"21027",7411161405348928512,26
"21028",7411875501051561984,18
"21029",7412238359196731392,34
"21030",7414036505620283392,24
"21031",7415051711783788544,56
"21032",7415997845265153024,39
"21033",7416100915165018112,25
"21034",7416380560930059264,51
"21035",7416588050313296896,23
"21036",7417151582294463488,19
"21037",7417807231488268288,36
"21038",7418274737395663872,29
"21039",7418644343504406528,90
"21040",7419878192145406976,21
"21041",7420214929087965184,81
"21042",7422036246785802240,12
"21043",7422545731994266624,35
"21044",7422690844079815680,51
"21045",7423009204839920640,22
"21046",7424038494523940864,34
"21047",7424267338755929088,13
"21048",7425291208202446848,37
"21049",7427179013984947200,45
"21050",7427688727549057024,45
"21051",7428292829125836800,73
"21052",7428823041768534016,39
"21053",7429258071058195456,44
"21054",7429633015672230912,109
"21055",7430743708779668480,52
"21056",7431108669512053760,37
"21057",7431335022993856512,47
"21058",7432174146172062720,33
"21059",7432783312833044480,55
"21060",7433850201956315136,20
"21061",7434944907749360640,67
"21062",7436113878419656704,45
"21063",7436689683705207808,77
"21064",7436975263248300032,19
"21065",7437353948067010560,22
"21066",7437397320808564736,66
"21067",7437407516803279872,44
"21068",7437876479494726656,16
"21069",7438009174420354048,21
"21070",7438974094532626432,32
"21071",7438985196487678976,13
"21072",7441298789680877568,28
"21073",7442042493953950720,16
"21074",7444415595503156224,67
"21075",7446792140943365120,28
"21076",7447521037094851584,26
"21077",7447648328136272896,3
"21078",7448089563001236480,85
"21079",7448159780628356096,58
"21080",7448291456305116160,24
"21081",7449251779890494464,19
"21082",7450255478604678144,34
"21083",7451899229385442304,53
"21084",7452838136411436032,12
"21085",7453117944120895488,17
"21086",7453299432250358784,27
"21087",7454095666388378624,37
"21088",7454678656088572928,26
"21089",7456394847570863104,41
"21090",7458049695596513280,20
"21091",7458466907666103296,100
"21092",7459293785415771136,40
"21093",7460417630409863168,33
"21094",7463841836545230848,23
"21095",7464508064361946112,23
"21096",7465022494278104064,46
"21097",7465099809746662400,61
"21098",7466429688405130240,27
"21099",7466924404023287808,64
"21100",7467093202987977728,46
"21101",7467164325773581312,57
"21102",7467805641537058816,87
"21103",7468211171998835712,108
"21104",7468727346283067392,30
"21105",7469076379143856128,36
"21106",7469148517468966912,60
"21107",7469857548419471360,52
"21108",7470764221768111104,27
"21109",7471360393890629632,21
"21110",7471830067514363904,23
"21111",7472143538792282112,26
"21112",7472746344805619712,43
"21113",7473034691150292992,47
"21114",7473179227458916352,38
"21115",7474383300435434496,24
"21116",7474894259572273152,44
"21117",7476198667683037184,104
"21118",7477216237379271680,31
"21119",7477361990944920576,80
"21120",7478423496493190144,55
"21121",7.479697738064e+18,13
"21122",7480638475973701632,25
"21123",7481283124817145856,49
"21124",7481422817184149504,42
"21125",7482769684266307584,37
"21126",7482977880973351936,15
"21127",7484525394463083520,34
"21128",7487220133381574656,19
"21129",7488299471920786432,12
"21130",7489401427123670016,53
"21131",7491172959467411456,43
"21132",7491257619718483968,23
"21133",7491619137388803072,16
"21134",7491883906433652736,22
"21135",7492229752947308544,34
"21136",7492377785066782720,45
"21137",7492901227027334144,43
"21138",7493385374577815552,19
"21139",7493707946070599680,24
"21140",7494093328451872768,8
"21141",7494922449617426432,72
"21142",7495399199941173248,45
"21143",7495426580425539584,55
"21144",7495921759767771136,46
"21145",7499395943471101952,41
"21146",7500026875783156736,44
"21147",7501134615359241216,41
"21148",7501401261317775360,67
"21149",7501519977518324736,47
"21150",7501956783062361088,16
"21151",7503650691638765568,28
"21152",7504659907041986560,60
"21153",7505756286121704448,29
"21154",7507069744267079680,7
"21155",7507941415981310976,41
"21156",7510487090510426112,41
"21157",7510499494994666496,67
"21158",7511518748534900736,92
"21159",7511952801758671872,78
"21160",7513049841253557248,21
"21161",7514758779929007104,37
"21162",7515904699314208768,54
"21163",7516281938271806464,43
"21164",7516774041609330688,29
"21165",7516791572890766336,47
"21166",7517806555703118848,40
"21167",7519455591915937792,51
"21168",7520784248782706688,36
"21169",7523509849948153856,16
"21170",7525307901497969664,19
"21171",7526160377199215616,14
"21172",7527452940805959680,43
"21173",7527539351372879872,75
"21174",7527874273577230336,53
"21175",7528832532846620672,42
"21176",7530081084852909056,35
"21177",7531388077509465088,63
"21178",7534947222717536256,43
"21179",7.535192616308e+18,97
"21180",7536304235371119616,66
"21181",7537663806639096832,40
"21182",7539870798643586048,35
"21183",7540533301999851520,17
"21184",7540877215390205952,16
"21185",7541120857409538048,83
"21186",7542037204483377152,29
"21187",7542495040752163840,76
"21188",7542889719622049792,23
"21189",7543561974509172736,62
"21190",7544276890653115392,59
"21191",7544539292625531904,72
"21192",7545582321934375936,47
"21193",7545784246576329728,74
"21194",7547838557362426880,22
"21195",7548795466428524544,44
"21196",7551632091191301120,21
"21197",7551885213412668416,76
"21198",7551910897522195456,25
"21199",7552016939604087808,41
"21200",7552416275528615936,63
"21201",7552590408465124352,38
"21202",7555842100834048000,52
"21203",7556549461062456320,45
"21204",7556889779173273600,39
"21205",7557015883094259712,30
"21206",7557122642086634496,67
"21207",7557215627580676096,77
